pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-1500-1599\CP-1531-Q=2.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1531-Q=2.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1531-Q=2.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1531-Q=2.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1531-Q=2.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1531-Q=2.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1532.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1532.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1532.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1532.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1533.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1533.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1533.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1533.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1533.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1533.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1534.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1534.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1534.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1534.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1534.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1534.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1534.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1535.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1535.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1535.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1535.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1535.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1535.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1536.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1536.pdf,2,612.0,792.0,
